"","Fecha","Total Mercadona","Total Dia","Total Carrefour","Total Todos","Frescos Mercadona","Frescos Dia","Frescos Carrefour","Frescos Todos","Drogueria Mercadona","Drogueria Dia","Drogueria Carrefour","Drogueria Todos","Bebidas Mercadona","Bebidas Dia","Bebidas Carrefour","Bebidas Todos","Congelados Mercadona","Congelados Dia","Congelados Carrefour","Congelados Todos","Procesados Mercadona","Procesados Dia","Procesados Carrefour","Procesados Todos","KWh"
"55","2021-04-29 00:00:00",3.01082042833608,3.4353860672615,4.02226149752946,3.3642838461009,2.71389802631579,2.64910425844347,1.73545801526718,2.61395591647332,3.77593944790739,4.69667097329888,4.51178044280443,4.29532908704883,2.98231366459627,3.3133227344992,5.17645161290323,4.29532908704883,2.69169811320755,2.45761732851986,2.57576687116564,2.57255012028869,1.81302663438257,2.14576482830385,3.9079257362356,2.57466121495327,"74.67"
"56","2021-04-30 00:00:00",3.00964915170483,3.40664896350865,4.04770429494489,3.3568814911617,2.71046549835706,2.60838354151359,1.80519083969466,2.6014149028704,3.77415850400712,4.64123927958834,4.52310599078341,4.27471304962034,2.98291925465838,3.30182108626198,5.17565982404692,4.27471304962034,2.69265536723164,2.43318264014467,2.56167701863354,2.56046586345382,1.81396844660194,2.17486010362694,3.95351662404092,2.60019447685725,"79.29"
"57","2021-05-01 00:00:00",3.01233558595682,3.41563975367773,4.08696428571429,3.36889377793056,2.721477210324,2.641100513573,1.83148854961832,2.6220197330238,3.77158878504673,4.64543431750107,4.67197974217311,4.30421693121693,2.98254658385093,3.30345541401274,5.15456140350877,4.30421693121693,2.69265536723164,2.44074275362319,2.54193939393939,2.56130608974359,1.81396844660194,2.16332298136646,3.88801801801802,2.57322555512271,"59.36"
"58","2021-05-02 00:00:00",3.01000329706561,3.36386519944979,4.07514776357827,3.33846030863339,2.71954969796815,2.63411982248521,1.81514285714286,2.62093036863663,3.76804454342984,4.51658233276158,4.65627930682977,4.23888808924073,2.98079069767442,3.30307073954984,5.11377976190476,4.23888808924073,2.69265536723164,2.45411334552102,2.54782608695652,2.56852300242131,1.81396844660194,2.15299065420561,3.92217669654289,2.58226635514019,"61.39"
"59","2021-05-03 00:00:00",3.0096536939314,3.39638173704085,4.08678214010778,3.35831860850359,2.72009340659341,2.65422566371681,1.78933333333333,2.62488487321481,3.7670868596882,4.58726221079691,4.59896519285042,4.26311237149947,2.97970451010886,3.29586261980831,5.22333333333333,4.26311237149947,2.69367924528302,2.45711151736746,2.54852760736196,2.57024193548387,1.81508474576271,2.15396677050883,3.96704370179949,2.59442539929879,"73.54"
"60","2021-05-04 00:00:00",3.01467566677642,3.46048705196364,4.06676975945017,3.38337303773065,2.72676164383562,2.56364506627393,1.72725190839695,2.58644702467344,3.77253113879004,4.78550792970424,4.5327052238806,4.33474261454095,2.97694704049844,3.32558213716108,5.19020588235294,4.33474261454095,2.70649717514124,2.43822669104205,2.52406060606061,2.56422365245374,1.81859903381643,2.18760869565217,4.04888461538462,2.63292929292929,"81.27"
"61","2021-05-05 00:00:00",3.01656311637081,3.44698015376363,4.06646922183508,3.3755553997195,2.73227024070022,2.60978566149298,1.85657794676806,2.61727932636469,3.77017302573203,4.59391417425228,4.45659870250232,4.23843971631206,2.98174183514775,3.28853377265239,5.33659638554217,4.23843971631206,2.70649717514124,2.91176308539945,2.49148387096774,2.74575786463298,1.81859903381643,2.17720664589823,4.04351458885942,2.61346168958743,"75.71"
"62","2021-05-06 00:00:00",3.02420551543007,3.38669757856775,4.07214285714286,3.35615485473742,2.74621991247265,2.59800147492625,1.83140151515152,2.61788573085847,3.77477684489616,4.59590635738832,4.50503731343284,4.25057213491082,2.98279069767442,3.32119808306709,5.196,4.25057213491082,2.7086011342155,2.44451376146789,2.64151515151515,2.58350282485876,1.81898428053204,2.15625,4.0468843537415,2.59526086956522,"73.11"
"63","2021-05-07 00:00:00",3.0231303348654,3.38569539835165,3.86160019940179,3.29561629076282,2.75286182413981,2.59622320768662,1.83780303030303,2.62133410672854,3.77027433628319,4.58943776824034,4.49978683966636,4.24580702063856,2.98444790046656,3.32655448717949,4.75012012012012,4.24580702063856,2.70293005671078,2.44441391941392,2.61030303030303,2.57677419354839,1.81755126658625,2.1645623069001,2.38442424242424,2.03662595419847,"73.5"
"64","2021-05-08 00:00:00",3.02308045977012,3.34707296137339,4.18862324814509,3.35184854612649,2.75395947426068,2.56744477172312,1.71577142857143,2.6244656147663,3.77029229406554,4.52647008179079,4.50059590316574,4.21961980548187,2.9826511627907,3.33054574638844,5.24879765395894,4.21961980548187,2.70649717514124,2.41762773722628,2.57345679012346,2.56157131345689,1.81632530120482,2.15347379239466,4.18540059347181,2.59339523617279,"47.25"
"65","2021-05-09 00:00:00",3.02580783152353,3.37447848537005,4.07839477726575,3.35472812586254,2.75229337712096,2.62002223869533,1.84973282442748,2.63161140197789,3.7709658839167,4.5714453125,4.52988816402609,4.24285587504437,2.9826511627907,3.31360655737705,5.20973529411765,4.24285587504437,2.70415094339623,2.4359375,2.61289156626506,2.57078616352201,1.82459096459096,2.17744593202884,4.02344692005242,2.61595377986682,"10.53"
"66","2021-05-10 00:00:00",3.02223465525753,3.36618075801749,4.07397923875433,3.34900682335102,2.75304490690033,2.59561764705882,1.78632183908046,2.61773426167682,3.77009320905459,4.54950043066322,4.51553917050691,4.23274204946997,2.96945736434109,3.308995215311,5.27156626506024,4.23274204946997,2.70415094339623,2.45382783882784,2.62262195121951,2.58314516129032,1.81839611178615,2.17181352459016,4.01918313570487,2.60625097732604,"59.26"
"67","2021-05-11 00:00:00",3.0195462765083,3.35772766249357,4.1352791492594,3.35704956348388,2.74854018589393,2.59561764705882,1.81579150579151,2.61815835266821,3.76774222222222,4.52814384151593,4.66136697247706,4.2516178028965,2.97482225656878,3.308995215311,5.19906705539359,4.2516178028965,2.70471698113208,2.45437728937729,2.60634146341463,2.58147580645161,1.82006045949214,2.17181352459016,4.02353925353925,2.61673255813953,"54.05"
